++
||
++
++


Similar words to addiction
expert count: 16088 | Novice has 1434 less
+-----------------------+------------+------------+------------+
|          Word         | Novice Pos | Expert Pos | Difference |
|   pharmacotherapy   |     29     |     4      |     25     |
|     pioglitazone    |     30     |    129     |    -99     |
|     trastuzumab     |     31     |    162     |    -131    |
|      cisplatin      |     32     |     54     |    -22     |
|         rrt         |     33     |     -      |     -      |
|     lenalidomide    |     34     |    120     |    -86     |
|     telemedicine    |     35     |     -      |     -      |
|      therapies      |     36     |     43     |     -7     |
|     venlafaxine     |     37     |     6      |     31     |
|         ibs         |     38     |     -      |     -      |
|     mindfulness     |     39     |     53     |    -14     |
|      everolimus     |     40     |    153     |    -113    |
|        teacch       |     41     |     35     |     6      |
|     hypnotherapy    |     42     |     12     |     30     |
|    immunotherapy    |     43     |    113     |    -70     |
|      quetiapine     |     44     |     27     |     17     |
|     evaluations     |     45     |     80     |    -35     |
|         cct         |     46     |     -      |     -      |
|      evaluation     |     47     |    170     |    -123    |
|  neuropsychological |     48     |    186     |    -138    |
|      telehealth     |     49     |     -      |     -      |
|      tenofovir      |     50     |    154     |    -104    |
|      sunitinib      |     51     |     47     |     4      |
|      paroxetine     |     52     |     17     |     35     |
|         tdcs        |     53     |    166     |    -113    |
|     brentuximab     |     54     |     -      |     -      |
|      duloxetine     |     55     |     49     |     6      |
|     carboplatin     |     56     |     88     |    -32     |
|         pbt         |     57     |     -      |     -      |
|       adjuvant      |     58     |     79     |    -21     |
|     monotherapy     |     59     |     25     |     34     |
|       therapy       |     60     |     22     |     38     |
|      ribavirin      |     61     |     57     |     4      |
|     therapeutic     |     62     |     74     |    -12     |
|      sertraline     |     63     |     30     |     33     |
|   cyclophosphamide  |     64     |    107     |    -43     |
|   anticoagulation   |     65     |     44     |     21     |
|     doxorubicin     |     66     |     -      |     -      |
|      zidovudine     |     67     |     -      |     -      |
|         mbsr        |     68     |     33     |     35     |
|      pemetrexed     |     69     |     55     |     14     |
|         hct         |     70     |     -      |     -      |
|      olanzapine     |     71     |     52     |     19     |
|      clozapine      |     72     |     77     |     -5     |
|      gefitinib      |     73     |     83     |    -10     |
|         ppis        |     74     |    128     |    -54     |
|         pcit        |     75     |     7      |     68     |
|         ipd         |     76     |     -      |     -      |
|    dexamethasone    |     77     |     64     |     13     |
|      bupropion      |     78     |     29     |     49     |
|   pharmacogenomic   |     79     |     -      |     -      |
|      gabapentin     |     80     |     65     |     15     |
|         mdd         |     81     |     38     |     43     |
|      cladribine     |     82     |    110     |    -28     |
|     haloperidol     |     83     |     36     |     47     |
|         ivig        |     84     |    126     |    -42     |
|         ssri        |     85     |     13     |     72     |
|     bevacizumab     |     86     |     91     |     -5     |
|     sitagliptin     |     87     |    196     |    -109    |
|         pmi         |     88     |     -      |     -      |
|         rebt        |     89     |     96     |     -7     |
|     mitoxantrone    |     90     |    134     |    -44     |
|         emr         |     91     |    144     |    -53     |
|         mmpi        |     92     |     -      |     -      |
|      docetaxel      |     93     |    193     |    -100    |
|   antidepressants   |     94     |     26     |     68     |
|      clonazepam     |     95     |     81     |     14     |
|    pharmacologic    |     96     |     84     |     12     |
|      sofosbuvir     |     97     |    132     |    -35     |
|     photodynamic    |     98     |    117     |    -19     |
|      didanosine     |     99     |     -      |     -      |
|     antiemetics     |    100     |    146     |    -46     |
|       vedotin       |    101     |     -      |     -      |
|         bcis        |    102     |     -      |     -      |
|    psychodynamic    |    103     |     3      |    100     |
|     prophylactic    |    104     |    199     |    -95     |
|      cetuximab      |    105     |     45     |     60     |
|      methadone      |    106     |     58     |     48     |
|         pgd         |    107     |     -      |     -      |
|     risperidone     |    108     |     61     |     47     |
|     mammography     |    109     |     -      |     -      |
|      sirolimus      |    110     |     -      |     -      |
